#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
A2ML1	KLK6	9606.ENSP00000299698	9606.ENSP00000366047	0	0	0	0	0	0.134	0	0.730	0.756
ARHGAP11A	KIAA0101	9606.ENSP00000355090	9606.ENSP00000300035	0	0	0	0	0.824	0	0	0.061	0.827
ARHGAP11A	BIRC5	9606.ENSP00000355090	9606.ENSP00000301633	0	0	0	0	0.770	0.069	0	0.069	0.783
ARHGAP11A	BUB1	9606.ENSP00000355090	9606.ENSP00000302530	0	0	0	0	0.938	0	0	0.123	0.943
ARHGAP11A	SHCBP1	9606.ENSP00000355090	9606.ENSP00000306473	0	0	0	0	0.764	0	0	0.234	0.811
ARHGAP11A	AURKB	9606.ENSP00000355090	9606.ENSP00000313950	0	0	0	0	0.707	0	0	0.112	0.729
ARHGAP11A	SPAG5	9606.ENSP00000355090	9606.ENSP00000323300	0	0	0	0	0.853	0	0	0	0.853
ARHGAP11A	KIF15	9606.ENSP00000355090	9606.ENSP00000324020	0	0	0	0	0.886	0.078	0	0	0.890
ARHGAP11A	KNTC1	9606.ENSP00000355090	9606.ENSP00000328236	0	0	0	0	0.745	0	0	0	0.745
ARHGAP11A	CDKN3	9606.ENSP00000355090	9606.ENSP00000335357	0	0	0	0	0.744	0.056	0	0.047	0.749
ARHGAP11A	UBE2C	9606.ENSP00000355090	9606.ENSP00000348838	0	0	0	0	0.820	0.057	0	0	0.823
ARHGAP11A	RRM2	9606.ENSP00000355090	9606.ENSP00000353770	0	0	0	0	0.854	0	0	0.180	0.875
ARHGAP11A	NCAPG2	9606.ENSP00000355090	9606.ENSP00000387007	0	0	0	0	0.558	0.368	0	0	0.709
ARHGAP11A	KIFC1	9606.ENSP00000355090	9606.ENSP00000393963	0	0	0	0	0.694	0.078	0	0.055	0.710
ARHGAP11A	ECT2	9606.ENSP00000355090	9606.ENSP00000376457	0	0	0	0	0.672	0	0	0.211	0.730
ARHGAP11A	KIF14	9606.ENSP00000355090	9606.ENSP00000356319	0	0	0	0	0.587	0.298	0	0.195	0.746
ARHGAP11A	CDC20	9606.ENSP00000355090	9606.ENSP00000361540	0	0	0	0	0.753	0	0	0.057	0.757
ARHGAP11A	PRC1	9606.ENSP00000355090	9606.ENSP00000377793	0	0	0	0	0.779	0	0	0	0.779
ARHGAP11A	KIF4A	9606.ENSP00000355090	9606.ENSP00000363524	0	0	0	0	0.743	0.078	0	0.152	0.782
ARHGAP11A	RACGAP1	9606.ENSP00000355090	9606.ENSP00000404190	0	0	0	0.548	0.729	0	0	0.468	0.783
ARHGAP11A	NEK2	9606.ENSP00000355090	9606.ENSP00000355966	0	0	0	0	0.811	0	0	0.084	0.819
ARHGAP11A	HJURP	9606.ENSP00000355090	9606.ENSP00000414109	0	0	0	0	0.833	0	0	0	0.833
ARHGAP11A	KIF2C	9606.ENSP00000355090	9606.ENSP00000361298	0	0	0	0	0.837	0.078	0	0	0.843
ARHGAP11A	NUSAP1	9606.ENSP00000355090	9606.ENSP00000453403	0	0	0	0	0.855	0	0	0	0.855
ARHGAP11A	PBK	9606.ENSP00000355090	9606.ENSP00000428489	0	0	0	0	0.850	0	0	0.096	0.859
ARHGAP11A	CENPF	9606.ENSP00000355090	9606.ENSP00000355922	0	0	0	0	0.869	0	0	0	0.869
ARHGAP11A	CEP55	9606.ENSP00000355090	9606.ENSP00000360540	0	0	0	0	0.878	0	0	0.051	0.879
ARHGAP11A	CDCA8	9606.ENSP00000355090	9606.ENSP00000362146	0	0	0	0	0.890	0	0	0.096	0.897
ARHGAP11A	TTK	9606.ENSP00000355090	9606.ENSP00000358813	0	0	0	0	0.909	0	0	0.058	0.911
ARHGAP11A	MKI67	9606.ENSP00000355090	9606.ENSP00000357643	0	0	0	0	0.896	0	0	0.195	0.912
ARHGAP11A	KIF20A	9606.ENSP00000355090	9606.ENSP00000378356	0	0	0	0	0.910	0.078	0	0.043	0.913
ARHGAP11A	TOP2A	9606.ENSP00000355090	9606.ENSP00000411532	0	0	0	0	0.912	0	0	0.080	0.915
ARHGAP11A	CDK1	9606.ENSP00000355090	9606.ENSP00000378699	0	0	0	0	0.910	0.069	0	0.089	0.917
ARHGAP11A	DEPDC1	9606.ENSP00000355090	9606.ENSP00000412292	0	0	0	0	0.904	0	0	0.367	0.937
ARHGAP11A	ASPM	9606.ENSP00000355090	9606.ENSP00000356379	0	0	0	0	0.880	0.369	0	0.245	0.938
ARNTL2	TIMELESS	9606.ENSP00000266503	9606.ENSP00000450607	0	0	0	0	0	0.244	0	0.650	0.724
ARTN	GFRA3	9606.ENSP00000387435	9606.ENSP00000274721	0	0	0	0	0	0.971	0.500	0.975	0.999
ARTN	RET	9606.ENSP00000387435	9606.ENSP00000347942	0	0	0	0	0	0	0.500	0.965	0.982
ASCL1	VGF	9606.ENSP00000266744	9606.ENSP00000249330	0	0	0	0	0.067	0	0.900	0.096	0.908
ASCL1	SOX2	9606.ENSP00000266744	9606.ENSP00000323588	0	0	0	0	0.117	0.056	0	0.771	0.793
ASCL1	POU3F2	9606.ENSP00000266744	9606.ENSP00000329170	0	0	0	0	0.146	0.060	0	0.957	0.963
ASCL2	OLFM4	9606.ENSP00000332293	9606.ENSP00000219022	0	0	0	0	0	0	0	0.770	0.770
ASCL2	PHLDA2	9606.ENSP00000332293	9606.ENSP00000319231	0	0	0	0	0	0	0	0.750	0.750
ASF1B	CDC6	9606.ENSP00000263382	9606.ENSP00000209728	0	0	0	0	0.783	0.067	0	0.170	0.817
ASF1B	CENPM	9606.ENSP00000263382	9606.ENSP00000215980	0	0	0	0	0.643	0	0	0.375	0.767
ASF1B	POLE2	9606.ENSP00000263382	9606.ENSP00000216367	0	0	0	0	0.628	0	0	0.308	0.732
ASF1B	AURKA	9606.ENSP00000263382	9606.ENSP00000216911	0	0	0	0	0.823	0	0	0.213	0.854
ASF1B	MYBL2	9606.ENSP00000263382	9606.ENSP00000217026	0	0	0	0	0.588	0	0	0.367	0.728
ASF1B	NCAPH	9606.ENSP00000263382	9606.ENSP00000240423	0	0	0	0	0.789	0	0	0	0.789
ASF1B	DLGAP5	9606.ENSP00000263382	9606.ENSP00000247191	0	0	0	0	0.695	0	0	0.385	0.804
ASF1B	NCAPG	9606.ENSP00000263382	9606.ENSP00000251496	0	0	0	0	0.716	0	0	0	0.716
ASF1B	GINS2	9606.ENSP00000263382	9606.ENSP00000253462	0	0	0	0	0.775	0	0	0.325	0.841
ASF1B	CCNB1	9606.ENSP00000263382	9606.ENSP00000256442	0	0	0	0	0.714	0.127	0	0.195	0.782
ASF1B	TROAP	9606.ENSP00000263382	9606.ENSP00000257909	0	0	0	0	0.748	0	0	0	0.748
ASF1B	ESPL1	9606.ENSP00000263382	9606.ENSP00000257934	0	0	0	0	0.808	0	0	0.251	0.850
ASF1B	KIF11	9606.ENSP00000263382	9606.ENSP00000260731	0	0	0	0	0.719	0	0	0.246	0.779
ASF1B	NDC80	9606.ENSP00000263382	9606.ENSP00000261597	0	0	0	0	0.835	0	0	0.058	0.838
ASF1B	MCM4	9606.ENSP00000263382	9606.ENSP00000262105	0	0	0	0	0.717	0.704	0	0.475	0.952
ASF1B	PKMYT1	9606.ENSP00000263382	9606.ENSP00000262300	0	0	0	0	0.704	0	0	0.063	0.711
ASF1B	CENPE	9606.ENSP00000263382	9606.ENSP00000265148	0	0	0	0	0.651	0	0	0.195	0.707
ASF1B	UHRF1	9606.ENSP00000263382	9606.ENSP00000479617	0	0	0	0	0.635	0	0	0.233	0.708
ASF1B	TK1	9606.ENSP00000263382	9606.ENSP00000301634	0	0	0	0	0.587	0	0	0.341	0.716
ASF1B	SKA1	9606.ENSP00000263382	9606.ENSP00000285116	0	0	0	0	0.614	0	0	0.309	0.722
ASF1B	SHCBP1	9606.ENSP00000263382	9606.ENSP00000306473	0	0	0	0	0.713	0	0	0.113	0.735
ASF1B	PTTG1	9606.ENSP00000263382	9606.ENSP00000377536	0	0	0	0	0.688	0	0	0.203	0.741
ASF1B	NEK2	9606.ENSP00000263382	9606.ENSP00000355966	0	0	0	0	0.731	0	0	0.095	0.746
ASF1B	HMMR	9606.ENSP00000263382	9606.ENSP00000377492	0	0	0	0	0.665	0	0	0.293	0.753
ASF1B	RAD51	9606.ENSP00000263382	9606.ENSP00000372088	0	0	0	0	0.472	0.163	0	0.500	0.759
ASF1B	MKI67	9606.ENSP00000263382	9606.ENSP00000357643	0	0	0	0	0.657	0	0	0.329	0.760
ASF1B	MCM10	9606.ENSP00000263382	9606.ENSP00000418268	0	0	0	0	0.618	0	0	0.409	0.764
ASF1B	CEP55	9606.ENSP00000263382	9606.ENSP00000360540	0	0	0	0	0.666	0	0	0.324	0.764
ASF1B	PBK	9606.ENSP00000263382	9606.ENSP00000428489	0	0	0	0	0.695	0.061	0	0.244	0.764
ASF1B	MELK	9606.ENSP00000263382	9606.ENSP00000298048	0	0	0	0	0.723	0.071	0	0.165	0.767
ASF1B	FOXM1	9606.ENSP00000263382	9606.ENSP00000342307	0	0	0	0	0.698	0	0	0.279	0.773
ASF1B	RAD54L	9606.ENSP00000263382	9606.ENSP00000361043	0	0	0	0	0.553	0.173	0	0.441	0.776
ASF1B	HIST1H3E	9606.ENSP00000263382	9606.ENSP00000482271	0	0	0	0	0.063	0.352	0	0.663	0.777
ASF1B	KIAA0101	9606.ENSP00000263382	9606.ENSP00000300035	0	0	0	0	0.681	0	0	0.340	0.780
ASF1B	WDHD1	9606.ENSP00000263382	9606.ENSP00000353793	0	0	0	0	0.611	0.105	0	0.441	0.788
ASF1B	BIRC5	9606.ENSP00000263382	9606.ENSP00000301633	0	0	0	0	0.717	0	0	0.284	0.788
ASF1B	FEN1	9606.ENSP00000263382	9606.ENSP00000305480	0	0	0	0	0.727	0.104	0	0.205	0.788
ASF1B	CENPA	9606.ENSP00000263382	9606.ENSP00000336868	0	0	0	0	0.570	0.306	0	0.412	0.809
ASF1B	CDCA5	9606.ENSP00000263382	9606.ENSP00000275517	0	0	0	0	0.812	0	0	0.095	0.823
ASF1B	ASPM	9606.ENSP00000263382	9606.ENSP00000356379	0	0	0	0	0.764	0	0	0.283	0.824
ASF1B	CDK1	9606.ENSP00000263382	9606.ENSP00000378699	0	0	0	0	0.765	0.166	0	0.188	0.827
ASF1B	HJURP	9606.ENSP00000263382	9606.ENSP00000414109	0	0	0	0	0.693	0	0	0.468	0.830
ASF1B	CDT1	9606.ENSP00000263382	9606.ENSP00000301019	0	0	0	0	0.761	0	0	0.341	0.836
ASF1B	NUSAP1	9606.ENSP00000263382	9606.ENSP00000453403	0	0	0	0	0.749	0	0	0.382	0.838
ASF1B	KIF4A	9606.ENSP00000263382	9606.ENSP00000363524	0	0	0	0	0.821	0	0	0.157	0.842
ASF1B	SGOL1	9606.ENSP00000263382	9606.ENSP00000263753	0	0	0	0	0.815	0	0	0.188	0.843
ASF1B	TPX2	9606.ENSP00000263382	9606.ENSP00000300403	0	0	0	0	0.822	0	0	0.184	0.849
ASF1B	BUB1	9606.ENSP00000263382	9606.ENSP00000302530	0	0	0	0	0.835	0.104	0	0.150	0.863
ASF1B	UBE2C	9606.ENSP00000263382	9606.ENSP00000348838	0	0	0	0	0.822	0.150	0	0.173	0.864
ASF1B	TOP2A	9606.ENSP00000263382	9606.ENSP00000411532	0	0	0	0	0.816	0.056	0	0.351	0.877
ASF1B	KIF2C	9606.ENSP00000263382	9606.ENSP00000361298	0	0	0	0	0.882	0	0	0.048	0.883
ASF1B	BUB1B	9606.ENSP00000263382	9606.ENSP00000287598	0	0	0	0	0.842	0.104	0	0.261	0.886
ASF1B	CDCA3	9606.ENSP00000263382	9606.ENSP00000442068	0	0	0	0	0.848	0	0	0.322	0.893
ASF1B	CCNA2	9606.ENSP00000263382	9606.ENSP00000274026	0	0	0	0	0.883	0.076	0	0.170	0.902
ASF1B	TONSL	9606.ENSP00000263382	9606.ENSP00000386239	0	0	0	0	0.127	0.837	0	0.402	0.907
ASF1B	AURKB	9606.ENSP00000263382	9606.ENSP00000313950	0	0	0	0	0.896	0	0	0.172	0.910
ASF1B	SPAG5	9606.ENSP00000263382	9606.ENSP00000323300	0	0	0	0	0.910	0	0	0	0.910
ASF1B	HIST1H4K	9606.ENSP00000263382	9606.ENSP00000479794	0	0	0	0	0.065	0.861	0	0.395	0.915
ASF1B	HIST1H4E	9606.ENSP00000263382	9606.ENSP00000484789	0	0	0	0	0.065	0.861	0	0.395	0.915
ASF1B	HIST2H4A	9606.ENSP00000263382	9606.ENSP00000462667	0	0	0	0	0.065	0.861	0	0.395	0.915
ASF1B	HIST1H4D	9606.ENSP00000263382	9606.ENSP00000479461	0	0	0	0	0.065	0.861	0	0.395	0.915
ASF1B	HIST1H4H	9606.ENSP00000263382	9606.ENSP00000366956	0	0	0	0	0.065	0.861	0	0.395	0.915
ASF1B	RRM2	9606.ENSP00000263382	9606.ENSP00000353770	0	0	0	0	0.843	0.257	0	0.345	0.917
ASF1B	KIF20A	9606.ENSP00000263382	9606.ENSP00000378356	0	0	0	0	0.887	0	0	0.315	0.919
ASF1B	MCM6	9606.ENSP00000263382	9606.ENSP00000264156	0	0	0	0	0.394	0.792	0	0.416	0.920
ASF1B	HIST2H3C	9606.ENSP00000263382	9606.ENSP00000358154	0	0	0	0	0.063	0.864	0	0.444	0.923
ASF1B	CDC20	9606.ENSP00000263382	9606.ENSP00000361540	0	0	0	0	0.905	0.070	0	0.249	0.928
ASF1B	CDC45	9606.ENSP00000263382	9606.ENSP00000405726	0	0	0	0	0.822	0.056	0	0.651	0.936
ASF1B	CDCA8	9606.ENSP00000263382	9606.ENSP00000362146	0	0	0	0	0.918	0	0	0.320	0.942
ASF1B	CCNB2	9606.ENSP00000263382	9606.ENSP00000288207	0	0	0	0	0.934	0.127	0	0.152	0.947
ASF1B	HIST1H3J	9606.ENSP00000263382	9606.ENSP00000352252	0	0	0	0	0.086	0.912	0	0.467	0.953
ASF1B	HIST4H4	9606.ENSP00000263382	9606.ENSP00000443017	0	0	0	0	0.065	0.925	0	0.395	0.954
ASF1B	MCM7	9606.ENSP00000263382	9606.ENSP00000307288	0	0	0	0	0.763	0.629	0	0.768	0.977
ASF1B	HIST1H4C	9606.ENSP00000263382	9606.ENSP00000367034	0	0	0	0	0.065	0.978	0	0.395	0.986
ASF1B	CHAF1B	9606.ENSP00000263382	9606.ENSP00000315700	0	0	0	0	0.571	0.971	0	0.771	0.997
ASF1B	MCM2	9606.ENSP00000263382	9606.ENSP00000265056	0	0	0	0	0.765	0.976	0	0.869	0.999
ASNS	TRIB3	9606.ENSP00000175506	9606.ENSP00000217233	0	0	0	0	0.267	0	0	0.702	0.773
ASNS	PSAT1	9606.ENSP00000175506	9606.ENSP00000365773	0	0	0	0	0.334	0	0	0.743	0.821
ASNS	GAD1	9606.ENSP00000175506	9606.ENSP00000350928	0	0	0	0	0.064	0	0.800	0.151	0.827
ASNS	IL4I1	9606.ENSP00000175506	9606.ENSP00000472474	0	0	0	0	0.062	0	0.900	0.059	0.904
ASNS	NAT8L	9606.ENSP00000175506	9606.ENSP00000413064	0	0	0	0	0.062	0	0.900	0.094	0.907
ASPHD1	SEZ6L2	9606.ENSP00000311447	9606.ENSP00000481917	0	0	0	0	0.327	0	0	0.888	0.921
ASPM	TRIP13	9606.ENSP00000356379	9606.ENSP00000166345	0	0	0	0	0.803	0.057	0	0.292	0.857
ASPM	CDC6	9606.ENSP00000356379	9606.ENSP00000209728	0	0	0	0	0.823	0	0	0.185	0.849
ASPM	CENPM	9606.ENSP00000356379	9606.ENSP00000215980	0	0	0	0	0.740	0	0	0.294	0.809
ASPM	POLE2	9606.ENSP00000356379	9606.ENSP00000216367	0	0	0	0	0.696	0	0	0.171	0.737
ASPM	AURKA	9606.ENSP00000356379	9606.ENSP00000216911	0	0	0	0	0.898	0.283	0	0.543	0.963
ASPM	OIP5	9606.ENSP00000356379	9606.ENSP00000220514	0	0	0	0	0.848	0	0	0.213	0.875
ASPM	RAD51AP1	9606.ENSP00000356379	9606.ENSP00000228843	0	0	0	0	0.826	0	0	0.158	0.848
ASPM	NCAPH	9606.ENSP00000356379	9606.ENSP00000240423	0	0	0	0	0.919	0.669	0	0.275	0.978
ASPM	MND1	9606.ENSP00000356379	9606.ENSP00000240488	0	0	0	0	0.808	0.111	0	0	0.822
ASPM	DLGAP5	9606.ENSP00000356379	9606.ENSP00000247191	0	0	0	0	0.982	0	0	0.558	0.992
ASPM	FAM64A	9606.ENSP00000356379	9606.ENSP00000250056	0	0	0	0	0.752	0	0	0.354	0.833
ASPM	NCAPG	9606.ENSP00000356379	9606.ENSP00000251496	0	0	0	0	0.991	0	0	0.528	0.995
ASPM	GINS2	9606.ENSP00000356379	9606.ENSP00000253462	0	0	0	0	0.792	0	0	0.193	0.824
ASPM	CCNB1	9606.ENSP00000356379	9606.ENSP00000256442	0	0	0	0	0.952	0.057	0	0.473	0.974
ASPM	TROAP	9606.ENSP00000356379	9606.ENSP00000257909	0	0	0	0	0.893	0	0	0.313	0.923
ASPM	ESPL1	9606.ENSP00000356379	9606.ENSP00000257934	0	0	0	0	0.912	0.213	0	0.321	0.949
ASPM	KIF23	9606.ENSP00000356379	9606.ENSP00000260363	0	0	0	0	0.976	0.499	0	0.539	0.994
ASPM	KIF11	9606.ENSP00000356379	9606.ENSP00000260731	0	0	0	0	0.989	0.243	0	0.654	0.996
ASPM	NDC80	9606.ENSP00000356379	9606.ENSP00000261597	0	0	0	0	0.980	0	0	0.194	0.983
ASPM	MCM4	9606.ENSP00000356379	9606.ENSP00000262105	0	0	0	0	0.790	0.059	0	0.235	0.836
ASPM	KIF18A	9606.ENSP00000356379	9606.ENSP00000263181	0	0	0	0	0.849	0.243	0	0.362	0.920
ASPM	SGOL1	9606.ENSP00000356379	9606.ENSP00000263753	0	0	0	0	0.832	0	0	0.310	0.879
ASPM	MCM6	9606.ENSP00000356379	9606.ENSP00000264156	0	0	0	0	0.665	0.059	0	0.249	0.742
ASPM	POLQ	9606.ENSP00000356379	9606.ENSP00000264233	0	0	0	0	0.797	0	0	0.054	0.799
ASPM	MCM2	9606.ENSP00000356379	9606.ENSP00000265056	0	0	0	0	0.722	0.059	0	0.155	0.760
ASPM	CENPE	9606.ENSP00000356379	9606.ENSP00000265148	0	0	0	0	0.985	0.243	0	0.546	0.994
ASPM	PLK4	9606.ENSP00000356379	9606.ENSP00000270861	0	0	0	0	0.821	0.394	0	0.389	0.928
ASPM	NUF2	9606.ENSP00000356379	9606.ENSP00000271452	0	0	0	0	0.894	0	0	0.455	0.940
ASPM	CCNA2	9606.ENSP00000356379	9606.ENSP00000274026	0	0	0	0	0.976	0.057	0	0.544	0.988
ASPM	CDCA5	9606.ENSP00000356379	9606.ENSP00000275517	0	0	0	0	0.768	0	0	0.324	0.836
ASPM	CENPU	9606.ENSP00000356379	9606.ENSP00000281453	0	0	0	0	0.805	0	0	0.275	0.853
ASPM	SPC25	9606.ENSP00000356379	9606.ENSP00000282074	0	0	0	0	0.621	0	0	0.293	0.720
ASPM	SKA1	9606.ENSP00000356379	9606.ENSP00000285116	0	0	0	0	0.733	0	0	0.457	0.849
ASPM	ATAD2	9606.ENSP00000356379	9606.ENSP00000287394	0	0	0	0	0.782	0.219	0	0.113	0.836
ASPM	BUB1B	9606.ENSP00000356379	9606.ENSP00000287598	0	0	0	0	0.922	0.325	0	0.530	0.973
ASPM	CCNB2	9606.ENSP00000356379	9606.ENSP00000288207	0	0	0	0	0.909	0.057	0	0.518	0.955
ASPM	MAD2L1	9606.ENSP00000356379	9606.ENSP00000296509	0	0	0	0	0.960	0.151	0	0.491	0.981
ASPM	MELK	9606.ENSP00000356379	9606.ENSP00000298048	0	0	0	0	0.924	0.075	0	0.450	0.958
ASPM	KIAA0101	9606.ENSP00000356379	9606.ENSP00000300035	0	0	0	0	0.907	0	0	0.475	0.949
ASPM	PLK1	9606.ENSP00000356379	9606.ENSP00000300093	0	0	0	0	0.934	0.435	0	0.418	0.976
ASPM	TPX2	9606.ENSP00000356379	9606.ENSP00000300403	0	0	0	0	0.966	0	0	0.458	0.981
ASPM	BIRC5	9606.ENSP00000356379	9606.ENSP00000301633	0	0	0	0	0.893	0.058	0	0.473	0.942
ASPM	BUB1	9606.ENSP00000356379	9606.ENSP00000302530	0	0	0	0	0.983	0.325	0	0.481	0.993
ASPM	CKAP2L	9606.ENSP00000356379	9606.ENSP00000305204	0	0	0	0	0.883	0	0	0.317	0.917
ASPM	SHCBP1	9606.ENSP00000356379	9606.ENSP00000306473	0	0	0	0	0.832	0	0	0.103	0.843
ASPM	ESCO2	9606.ENSP00000356379	9606.ENSP00000306999	0	0	0	0	0.701	0	0	0.163	0.739
ASPM	FANCI	9606.ENSP00000356379	9606.ENSP00000310842	0	0	0	0	0.844	0	0	0.168	0.865
ASPM	CKS1B	9606.ENSP00000356379	9606.ENSP00000311083	0	0	0	0	0.863	0	0	0.262	0.894
ASPM	CLSPN	9606.ENSP00000356379	9606.ENSP00000312995	0	0	0	0	0.747	0	0	0.080	0.758
ASPM	AURKB	9606.ENSP00000356379	9606.ENSP00000313950	0	0	0	0	0.956	0.059	0	0.485	0.977
ASPM	TYMS	9606.ENSP00000356379	9606.ENSP00000315644	0	0	0	0	0.838	0	0	0.243	0.872
ASPM	SKA3	9606.ENSP00000356379	9606.ENSP00000319417	0	0	0	0	0.666	0	0	0.294	0.754
ASPM	EZH2	9606.ENSP00000356379	9606.ENSP00000320147	0	0	0	0	0.777	0.062	0	0.136	0.804
ASPM	CDC25C	9606.ENSP00000356379	9606.ENSP00000321656	0	0	0	0	0.707	0	0	0.194	0.753
ASPM	SPAG5	9606.ENSP00000356379	9606.ENSP00000323300	0	0	0	0	0.916	0	0	0.325	0.941
ASPM	KIF15	9606.ENSP00000356379	9606.ENSP00000324020	0	0	0	0	0.933	0.243	0	0.650	0.980
ASPM	TACC3	9606.ENSP00000356379	9606.ENSP00000326550	0	0	0	0	0.913	0	0	0.399	0.945
ASPM	CDCA2	9606.ENSP00000356379	9606.ENSP00000328228	0	0	0	0	0.775	0	0	0.294	0.834
ASPM	KNTC1	9606.ENSP00000356379	9606.ENSP00000328236	0	0	0	0	0.877	0.151	0	0.249	0.914
ASPM	PARPBP	9606.ENSP00000356379	9606.ENSP00000332915	0	0	0	0	0.704	0	0	0.224	0.761
ASPM	CDKN3	9606.ENSP00000356379	9606.ENSP00000335357	0	0	0	0	0.897	0.145	0	0.197	0.923
ASPM	CASC5	9606.ENSP00000356379	9606.ENSP00000335463	0	0	0	0	0.915	0	0	0.798	0.982
ASPM	CENPA	9606.ENSP00000356379	9606.ENSP00000336868	0	0	0	0	0.830	0.061	0	0.323	0.882
ASPM	FOXM1	9606.ENSP00000356379	9606.ENSP00000342307	0	0	0	0	0.869	0	0	0.346	0.911
ASPM	UBE2C	9606.ENSP00000356379	9606.ENSP00000348838	0	0	0	0	0.898	0.102	0	0.406	0.941
ASPM	RRM2	9606.ENSP00000356379	9606.ENSP00000353770	0	0	0	0	0.912	0.070	0	0.459	0.951
ASPM	WDHD1	9606.ENSP00000356379	9606.ENSP00000353793	0	0	0	0	0.823	0	0	0.089	0.832
ASPM	IQGAP3	9606.ENSP00000356379	9606.ENSP00000354451	0	0	0	0.539	0.707	0.219	0	0.232	0.784
ASPM	EXO1	9606.ENSP00000356379	9606.ENSP00000355506	0	0	0	0	0.918	0.077	0	0.217	0.936
ASPM	CENPF	9606.ENSP00000356379	9606.ENSP00000355922	0	0	0	0	0.962	0	0	0.629	0.985
ASPM	DTL	9606.ENSP00000356379	9606.ENSP00000355958	0	0	0	0	0.920	0	0	0.181	0.932
ASPM	NEK2	9606.ENSP00000356379	9606.ENSP00000355966	0	0	0	0	0.911	0.058	0	0.465	0.951
ASPM	UBE2T	9606.ENSP00000356379	9606.ENSP00000356243	0	0	0	0	0.783	0.102	0	0.155	0.821
ASPM	KIF14	9606.ENSP00000356379	9606.ENSP00000356319	0	0	0	0	0.915	0.423	0	0.594	0.978
ASPM	CCNF	9606.ENSP00000356379	9606.ENSP00000380256	0	0	0	0	0.674	0.057	0	0.106	0.701
ASPM	BRCA1	9606.ENSP00000356379	9606.ENSP00000418960	0	0	0	0	0.596	0	0	0.302	0.706
ASPM	CENPK	9606.ENSP00000356379	9606.ENSP00000379911	0	0	0	0	0.593	0	0	0.311	0.708
ASPM	HELLS	9606.ENSP00000356379	9606.ENSP00000377601	0	0	0	0	0.691	0.068	0	0.181	0.743
ASPM	FAM83D	9606.ENSP00000356379	9606.ENSP00000481110	0	0	0	0	0.686	0	0	0.229	0.748
ASPM	KPNA2	9606.ENSP00000356379	9606.ENSP00000438483	0	0	0	0	0.752	0.061	0	0.152	0.786
ASPM	RAD54L	9606.ENSP00000356379	9606.ENSP00000361043	0	0	0	0	0.700	0.056	0	0.306	0.786
ASPM	RFC4	9606.ENSP00000356379	9606.ENSP00000376272	0	0	0	0	0.748	0	0	0.219	0.795
ASPM	GTSE1	9606.ENSP00000356379	9606.ENSP00000415430	0	0	0	0	0.696	0	0	0.412	0.814
ASPM	EPHB2	9606.ENSP00000356379	9606.ENSP00000363763	0	0	0	0	0.825	0.075	0	0.045	0.832
ASPM	MCM10	9606.ENSP00000356379	9606.ENSP00000418268	0	0	0	0	0.800	0	0	0.260	0.846
ASPM	KIF18B	9606.ENSP00000356379	9606.ENSP00000465992	0	0	0	0	0.772	0.243	0	0.203	0.850
ASPM	CHEK1	9606.ENSP00000356379	9606.ENSP00000388648	0	0	0	0	0.807	0.067	0	0.267	0.856
ASPM	CDC45	9606.ENSP00000356379	9606.ENSP00000405726	0	0	0	0	0.828	0	0	0.203	0.857
ASPM	ZWINT	9606.ENSP00000356379	9606.ENSP00000363055	0	0	0	0	0.784	0	0	0.404	0.866
ASPM	E2F8	9606.ENSP00000356379	9606.ENSP00000481103	0	0	0	0	0.863	0	0	0.102	0.872
ASPM	UHRF1	9606.ENSP00000356379	9606.ENSP00000479617	0	0	0	0	0.861	0	0	0.162	0.879
ASPM	PTTG1	9606.ENSP00000356379	9606.ENSP00000377536	0	0	0	0	0.844	0	0	0.389	0.900
ASPM	NCAPG2	9606.ENSP00000356379	9606.ENSP00000387007	0	0	0	0	0.721	0.669	0	0.104	0.910
ASPM	KIFC1	9606.ENSP00000356379	9606.ENSP00000393963	0	0	0	0	0.708	0.423	0	0.530	0.914
ASPM	DEPDC1	9606.ENSP00000356379	9606.ENSP00000412292	0	0	0	0	0.900	0	0	0.267	0.924
ASPM	HJURP	9606.ENSP00000356379	9606.ENSP00000414109	0	0	0	0	0.893	0	0	0.334	0.925
ASPM	KIF20B	9606.ENSP00000356379	9606.ENSP00000360793	0	0	0	0	0.834	0.252	0	0.453	0.926
ASPM	RACGAP1	9606.ENSP00000356379	9606.ENSP00000404190	0	0	0	0	0.882	0	0	0.413	0.928
ASPM	CDCA3	9606.ENSP00000356379	9606.ENSP00000442068	0	0	0	0	0.918	0	0	0.376	0.947
ASPM	PBK	9606.ENSP00000356379	9606.ENSP00000428489	0	0	0	0	0.925	0.075	0	0.422	0.956
ASPM	HMMR	9606.ENSP00000356379	9606.ENSP00000377492	0	0	0	0	0.931	0	0	0.415	0.958
ASPM	CIT	9606.ENSP00000356379	9606.ENSP00000376306	0	0	0	0	0.864	0.075	0	0.736	0.963
ASPM	KIF2C	9606.ENSP00000356379	9606.ENSP00000361298	0	0	0	0	0.915	0.243	0	0.518	0.966
ASPM	CEP55	9606.ENSP00000356379	9606.ENSP00000360540	0	0	0	0	0.935	0	0	0.556	0.969
ASPM	WDR62	9606.ENSP00000356379	9606.ENSP00000384792	0	0	0	0	0.155	0.347	0	0.949	0.969
